"meaning_id","unit_id","full_entry","meaning","article_gender","meaning_gender","gendered","comment","suffix","suffix_bVc","suffix_ak","deverbal","infinitive","russian_borrowing","human","sex=f","sex=m","ind_spec","mass_abstr","large","small","animal","water","tree","fruit","tech_transport","cultural_product","household_object","food","drink","plant","event","pos","neg","weather","body_part","building","landscape","diary_product","sickness","meanings_concatenated","meaning_with_examples","label_id","forms_id","gloss_id","gloss","form","all_forms","source"
16456,13996,"ТОБИРЙУ̊Н м. жареное мясо; тобирйу̊н ч. жарить мясо; б. гӯ́х̌т-ен чӯд ху-рд тобирйу̊н ху, хӯ́д-ен они приготовили себе жареное мясо и поели; тобирйу̊н с. жариться, запекаться; б. ди гарδā зибêт, тобирйу̊н йид сут сними (со стены очага) лепешку, она совсем запеклась.","жареное мясо","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"жареное мясо","жареное мясо",,21842,20,"word","tobiryůn","tobiryůn",2
16458,13998,"ТОБИСТУ̊Н 1. ж. лето; б. йā тобисту̊н мис на́ɣ̌ҷāд прошло и то лето; 2. летом; ш. тобисту̊н йу̊́данд гāрм вуд летом здесь было жарко.","лето","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"лето; летом","лето; прошло и то лето",,21844,20,"word","tobistůn","tobistůn",2
16465,14004,"ТОВ шб. м., ш. тж. ж. раз, прием; ш. цу̊нд то́в-ум ту-рд лу̊д: бехинӯри мā́-кин я сколько раз тебе говорил: ""Не хулигань""; ш. δу тов тар му хез вуд он два раза был у меня; ш. мам то́в-ум wи на́-wӣнт этот раз я его не видел; б. йи тов пи ди осму̊н чис взгляни разок на небо; б. ғо́рҷ-та со́л-инд δу арāй тов ци́йен клевер два-три раза в год косят; ш. тов-га, б. тов-ги еще раз, на другой раз; ш. азéданд йā ми то́в-га андойд ху, даδ на́-х̌овд тут она еще раз встала и потом не ложилась спать; б. ху тамокийен йи то́в-ги гул δāм ху, тāм лош ки́нум еще один раз почищу свой участок табака от цветков, а затем буду выкорчевывать; б. то́в-ги тар ту хез ца йоδд, пех̌ц ас wи если в другой раз (он) придет к тебе, спроси у него. Ср. пӣδ2.","раз, прием","fm","fm",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"раз, прием","раз, прием; я сколько раз тебе говорил: ""Не хулигань""; он два раза был у меня; этот раз я его не видел; взгляни разок на небо; клевер два-три раза в год косят",,21851,20,"word","tov","tov",2
16467,14005,"ТОWĀ ж. сковородка; жестяной лист, на котором поджаривают зерно для толокна; ш. тоwā́-ти тармурх пӣ́ȥāм на сковородке жарим яйцо; б. wим тоwā вāр, ми чӯшч wи́м-ти ситếбāм ху, пи́х̌тāм принеси жестяной лист, поджарим на нем ячмень и приготовим толокно.","сковородка; жестяной лист, на котором поджаривают зерно для толокна","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"сковородка; жестяной лист, на котором поджаривают зерно для толокна","сковородка; жестяной лист, на котором поджаривают зерно для толокна; на сковородке жарим яйцо; принеси жестяной лист, поджарим на нем ячмень и приготовим толокно",,21852,20,"word","towā","towā",2
16468,14006,"ТОWӮС 1) ж. павлин, пава","павлин, пава","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"павлин, пава; и. с. ж. Тоwӯс","павлин, пава",,21853,20,"word","towūs","towūs",2
16470,14007,"ТОWУ̊Н м. возмещение убытков, компенсация; ш. ту мол ца мӣрт, му́-ти тоwу̊н нист если падет твой скот, компенсация не за мой счет; тоwу̊н δ. (δāδ) возмещать убыток, расплачиваться; ш. ди ворҷ ца мӣрт, чāй ди тоwу̊н δӣд? если околеет его конь, кто возместит убыток?; тоwу̊н нêδдоw (нêстоw) заставлять возмещать убыток, взыскивать; б. wи жиндам ситу̊р ца хӣрт, тоwу̊н wи ту-ти не ум если ту пшеницу потравит рогатый скот, то с тебя взыщу за нее; тоwу̊н с. быть, стать обязанным возмещать убыток; шх. мардум мол wӯрҷ ца хӣрт, су̊д тоwу̊н му́-ти если волк погубит скот людей, возмещать убыток придется мне; б. wи чапā́н-ум бинêст ху, му́-ти йу тоwу̊н сут (я) потерял его халат, а теперь должен возместить убыток.","возмещение убытков, компенсация","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"возмещение убытков, компенсация","возмещение убытков, компенсация; если падет твой скот, компенсация не за мой счет",,21854,20,"word","towůn","towůn",2
16478,14015,"ТОθЧ ж. большое деревянное блюдо; большая деревянная миска, чашка; ш. wи х̌ӯвд даδ ар тоθч бих̌чā́рен молоко наливает в деревянную миску; ш. мāδ кахойен цаворế-т пӣнȥи гарδā тоθчéн-ти wéδен а женщины кладут по четыре-пять лепешек на деревянные блюда; ш. ас Рих̌у̊́н-ум башāнд-башāнд тоθчен вǫ я из Рушана привез красивые-красивые деревянные миски; б. wаз сāм wим ху тоθч векор кӣм я схожу и опорожню свое деревянное блюдо; ш. то́θч-анд, б. тоθч-инд хӯн (wихин) разгневанный, рассерженный, злой; б. wи цемен и́ма то́θч-инд хӯн вад его глаза налились кровью от гнева. Ср. табāқ.","большое деревянное блюдо; большая деревянная миска, чашка","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"большое деревянное блюдо; большая деревянная миска, чашка; металлический тазик, в котором готовят тесто или делают заготовки","большое деревянное блюдо; большая деревянная миска, чашка; молоко наливает в деревянную миску; а женщины кладут по четыре-пять лепешек на деревянные блюда; я из Рушана привез красивые-красивые деревянные миски; я схожу и опорожню свое деревянное блюдо",,21864,20,"word","toθč","toθč",2
16485,14021,"ТОЗА-ХАСИ 1) кастрированный баран; б. тоза-хаси ҷу̊ндор дойим лошā кастрированный баран обычно тощий; 2) м. мясо только что кастрированного животного; б. йид тоза-хаси, wа́з-та ди на-хāм это мясо кастрированного барана, я не стану это есть.","мясо только что кастрированного животного","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"кастрированный баран; мясо только что кастрированного животного","мясо только что кастрированного животного; это мясо кастрированного барана, я не стану это есть",,21871,20,"word","toza-xasi","toza-xasi",2
16499,14032,"ТОЛИ м. судьба; ш. му-нд му то ли лап гандā у меня очень плохая судьба; толи чӣх̌тоw гадать о будущем, загадывать вперед.","судьба","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"судьба","судьба; у меня очень плохая судьба",,21882,20,"word","toli","toli",2
16503,14036,"ТОЛУ̊Н м. грабеж, ограбление; толу̊н ч. грабить, уничтожать.","грабеж, ограбление","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"грабеж, ограбление","грабеж, ограбление",,21886,20,"word","tolůn","tolůn",2
16509,14039,"ТОР 1 м. 1) струна; ш. му сето́р-анд wам тор зидух̌т у моего сетара оборвалась струна; 2) нить; ш. йи тор марҷӯ́н-и wа́м-ард дāк-чӯд он дал ей одну нить бус; 3) волос; ш. сāнҷик тар сāнҷ сетор ниwоз, ас ху зулфен δу тор му-рд боз играй на сетаре на краю нар, пошли мне два волоска из своих локонов (из песни); 4) текст. основа; то́р-ат бу̊д основа и уток; ш. wу́з-та мис тор тāнтоw вā́р-δийум я тоже могу натягивать основу; тор тāнтоw возиться, хлопотать; суетиться, беспрерывно ходить; ш. тор мā́-тāн-ат. чи-бун ниθ не суетись, да присядь.","основа","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"струна; нить; волос; основа","основа; я тоже могу натягивать основу","82.0",21889,20,"word","tor","tor",2
16511,14041,"ТОР2 ж. тар (многострунный музыкальный инструмент); ш. дам то́р-ти дӯсик ниwоз поиграй немножко на этом таре.","тар (многострунный музыкальный инструмент)","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"тар (многострунный музыкальный инструмент)","тар (многострунный музыкальный инструмент); поиграй немножко на этом таре",,21891,20,"word","tor","tor",2
16544,14067,"ТОР-ТĀНӢҶАК ж. паук; ш. тор-тāнӣҷак ху, ҷо́й-ти вад паук был на своем месте.","паук","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"паук","паук; паук был на своем месте",,21921,20,"word","tor-tānīǰak","tor-tānīǰak",2
16546,14069,"ТОРХ̌ ж. тесло; ш. чаппӣδак торх̌, б. чапwӣδак торх̌ тесло в виде топора; ш. δо́рг-та то́рх̌-ец йо тавā́р-ец х̌ича́нден дерево рубят теслом или топором; ху поδ-анд (б. поδ-инд) торх̌ δ. (δāδ) а) ошибаться; ш. мам пӣ́δ-ум ху по́δ-анд торх̌ ца δод, дига́-та дис на́-кинум, ар чӣз ца вид, пéх̌цум ту так как на этот раз я ошибся, больше так не сделаю, обо всем, что будет, посоветуюсь с тобой; б. ху по́δ-инд-и торх̌ δод ху, тӯйд тар ɣ̌еw он просчитался, что пошел на охоту; б) рисковать; б. ар-чāй вед ху по́δ-инд торх̌ мā́-δӣ́д, йā́-та йи́-чи-рд чор на́-ких̌т кто бы ни был, пусть не рискует, она ни за кого замуж не пойдет.","тесло","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"тесло","тесло; дерево рубят теслом или топором",,21923,20,"word","torx̌","torx̌",2
16549,14071,"ТОРХ̌АК ж. маленькое тесло; топорик; б. wам торх̌ак зи ху, ди δорг қалам кин бери то тесло и руби эту палку; б. а-δа, ши́ч-та дим торх̌ак ху мā́ғȥ-инд δāδи эй, мальчик, вот сейчас ты (вдруг) попадешь топориком себе по голове.","маленькое тесло; топорик","f","f",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"маленькое тесло; топорик","маленькое тесло; топорик; бери то тесло и руби эту палку; эй, мальчик, вот сейчас ты (вдруг) попадешь топориком себе по голове",,21925,20,"word","torx̌ak","torx̌ak",2
16571,14093,"ТОҒ ж. 1) род вербы; ш. тоғ гāрм ҷо́й-ард ру̊й δед, ас wа́м-та тусби ки́нен верба растет в жарких местах, из нее выделывают четки; 2) бусинка (из ветки вербы); б. тоғ тêх̌ен ху, харич δу́ст-ти ки́нен вытесывают ""тоғ"" (бусинку) и надевают на руку ребенка. Ср. тӯғ.","род вербы","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"род вербы; бусинка (из ветки вербы)","род вербы; верба растет в жарких местах, из нее выделывают четки",,21949,20,"word","toɣ","toɣ",2
16572,14093,"ТОҒ ж. 1) род вербы; ш. тоғ гāрм ҷо́й-ард ру̊й δед, ас wа́м-та тусби ки́нен верба растет в жарких местах, из нее выделывают четки; 2) бусинка (из ветки вербы); б. тоғ тêх̌ен ху, харич δу́ст-ти ки́нен вытесывают ""тоғ"" (бусинку) и надевают на руку ребенка. Ср. тӯғ.","бусинка (из ветки вербы)","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"род вербы; бусинка (из ветки вербы)","бусинка (из ветки вербы); ""тоғ"" (бусинку) и надевают на руку ребенка",,21949,20,"word","toɣ","toɣ",2
16578,14098,"ТОҚ1 м. 1) углубление в стене, ниша для полок; ш. ди х̌ӯвд и wи тоқ риби поставь это молоко в нишу; ш. ас тоқ тӣ́р-и китоб зох̌т (он) достал из ниши книгу; 2) окно; стекло окна; ш. wи то́қ-тӣр ȥаликик сандӯқ вад на окне был маленький сундук; ш. потх̌о-духтар тар то́қ-аθ тамох̌о wи ких̌т царевна смотрела на него через окно; ш. замӣн-ҷум δод ху, му тоқéн-ен ши́ч-ард вирих̌цат случилось землетрясение, стекла у меня в окнах чуть не разбились.","окно; стекло окна","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"углубление в стене, ниша для полок; окно; стекло окна","окно; стекло окна; на окне был маленький сундук; царевна смотрела на него через окно; случилось землетрясение, стекла у меня в окнах чуть не разбились",,21955,20,"word","toq","toq",2
16586,14104,"ТОҚАТ м. терпение, выносливость; ш. ту-нд му дастӯр тоқат нист у тебя нет терпения, подобного моему; тоқат ч. терпеть, выдерживать; ш. йу́-та wазмин ко́р-ард тоқат на́-ких̌т он не выносит тяжелой работы; ш. ту сипох̌чéн-та ди сит тоқат на́-кинен эти твои балки не выдерживают (тяжести) земли; ш. ко́р-анд тоқат чӣдоw лозум в (любой) работе нужно терпение (букв. нужно терпеть); б. мā́ш-āм ди ту виро гāп тоқат чӯ́д-ат, йу мā́ш-инд на́-чӯд мы стерпели слова твоего брата, а он наших – не стерпел. Ср. тоғат.","терпение, выносливость","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"терпение, выносливость","терпение, выносливость; у тебя нет терпения, подобного моему",,21963,20,"word","toqat","toqat",2
16596,14111,"ТОҚИ ж. 1) тюбетейка; б. на́-ринêси, ва wим тоқи не забудь принести ту тюбетейку; б. йи шерози wāф ху, тоқи ту-рд инцāм свяжи узор, и я сошью тебе тюбетейку; 2) гребень петуха; ш. му чух̌ тоқи wикин сат гребень моего петуха в крови; б. бубубāк чуw, wи тоқế-т wи ну̊́л-ен йӣ́wаθ удод пестрый, его гребень одинаков с его клювом; 3) мера сыпучих тел (около 1,5 кг); ш. йи тоқи жинда́м-и чӯд ар ху ду̊мāн одну тюбетейку пшеницы (он) высыпал в свой подол. Ср. талпак, пакол.","тюбетейка","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"тюбетейка; гребень петуха; мера сыпучих тел (около 1,5 кг)","тюбетейка; не забудь принести ту тюбетейку; свяжи узор, и я сошью тебе тюбетейку",,21971,20,"word","toqi","toqi",2
16597,14111,"ТОҚИ ж. 1) тюбетейка; б. на́-ринêси, ва wим тоқи не забудь принести ту тюбетейку; б. йи шерози wāф ху, тоқи ту-рд инцāм свяжи узор, и я сошью тебе тюбетейку; 2) гребень петуха; ш. му чух̌ тоқи wикин сат гребень моего петуха в крови; б. бубубāк чуw, wи тоқế-т wи ну̊́л-ен йӣ́wаθ удод пестрый, его гребень одинаков с его клювом; 3) мера сыпучих тел (около 1,5 кг); ш. йи тоқи жинда́м-и чӯд ар ху ду̊мāн одну тюбетейку пшеницы (он) высыпал в свой подол. Ср. талпак, пакол.","гребень петуха","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"тюбетейка; гребень петуха; мера сыпучих тел (около 1,5 кг)","гребень петуха; гребень моего петуха в крови; удод пестрый, его гребень одинаков с его клювом",,21971,20,"word","toqi","toqi",2
16598,14111,"ТОҚИ ж. 1) тюбетейка; б. на́-ринêси, ва wим тоқи не забудь принести ту тюбетейку; б. йи шерози wāф ху, тоқи ту-рд инцāм свяжи узор, и я сошью тебе тюбетейку; 2) гребень петуха; ш. му чух̌ тоқи wикин сат гребень моего петуха в крови; б. бубубāк чуw, wи тоқế-т wи ну̊́л-ен йӣ́wаθ удод пестрый, его гребень одинаков с его клювом; 3) мера сыпучих тел (около 1,5 кг); ш. йи тоқи жинда́м-и чӯд ар ху ду̊мāн одну тюбетейку пшеницы (он) высыпал в свой подол. Ср. талпак, пакол.","мера сыпучих тел (около 1,5 кг)","f","f",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"тюбетейка; гребень петуха; мера сыпучих тел (около 1,5 кг)","мера сыпучих тел (около 1,5 кг); одну тюбетейку пшеницы (он) высыпал в свой подол",,21971,20,"word","toqi","toqi",2
16599,14112,"ТОҚИWОР, ТОҚИЙЕҶ м. материал, отрез на тюбетейку; ш. вирех̌умин тоқиwор му-нд кусок шелка на тюбетейку; б. ди тоқийеҷ ту-рд чāй вӯɣ̌ҷ? кто тебе принес этот материал для тюбетейки?","материал, отрез на тюбетейку","m","m",0,,"(eǰ)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"материал, отрез на тюбетейку","материал, отрез на тюбетейку; кусок шелка на тюбетейку; кто тебе принес этот материал для тюбетейки?",,21972,20,"word","toqiwor","toqiwor toqiyeǰ",2
16618,14128,"ТУВРĀ ж. торба, мешочек с ячменем (на морде у лошади); ш. ар туврā́-та чӯшч во́рҷ-ард ки́нен в торбу насыпают ячмень для лошади; б. йā му ворҷ туврā бед затерялась торба моей лошади.","торба, мешочек с ячменем (на морде у лошади)","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"торба, мешочек с ячменем (на морде у лошади)","торба, мешочек с ячменем (на морде у лошади); в торбу насыпают ячмень для лошади; затерялась торба моей лошади",,21992,20,"word","tuvrā","tuvrā",2
16628,14137,"ТУКМА-БИЦ ж. пуговичка; ш. дам тукмабиц му-рд дāк дай мне (э)ту пуговичку.","пуговичка","f","f",0,,"bic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"пуговичка","пуговичка; дай мне (э)ту пуговичку",,22012,20,"word","tukma-bic","tukma-bic",2
16630,14139,"ТУКМĀ ж. пуговица; ш. му тукмā зидах̌т оторвалась моя пуговица.","пуговица","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"пуговица","пуговица; оторвалась моя пуговица",,22014,20,"word","tukmā","tukmā",2
16637,14146,"ТУЛТ-ПĀР, ТУ́ЛТ-АТ-ПĀР собир. м. 1) тряпки, тряпье, лоскуты; лохмотья; ш. йā шӣнтоw ҷāт пилу́к-ард тулт-пāр чӯд барзӣн ху, сат wочир иди, ҷой му-рд δет, му-нд зирийот она смеха ради запеленала валенок в лоскутья и пошла к очереди, пропустите, мол, меня без очереди, у меня ребенок; 2) постельные принадлежности, постель; ш. ту пуц ху ту́лт-пā́р-и хист на́-чӯɣ̌ҷ твой сын не намочил свою постель; б. ту́лт-ат-пāр-ен δод wим маркā́б-ти погрузили на осла постель; 3) одежда, наряд; ш. йу йоδд, ху ту́лт-пā́р wеδд ху, дараw ких̌т х̌иноwари он подходит, сбрасывает свою одежду и давай купаться.","тряпки, тряпье, лоскуты; лохмотья","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"тряпки, тряпье, лоскуты; лохмотья; постельные принадлежности, постель; одежда, наряд","тряпки, тряпье, лоскуты; лохмотья; она смеха ради запеленала валенок в лоскутья и пошла к очереди, пропустите, мол, меня без очереди, у меня ребенок",,22022,20,"word","tult-pār","tult-pār tult-at-pār",2
16643,14149,"шх. ТУЛХИ2 м. назв. травы с горьким вкусом; шх. тулхи wох̌ак трава ""тулхи""; шх. тулхи возā́к-ард су̊д (трава) ""тулхи"" растет в меже.","назв. травы с горьким вкусом","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"назв. травы с горьким вкусом","назв. травы с горьким вкусом; трава ""тулхи""; (трава) ""тулхи"" растет в меже",,22028,20,"word","tulxi","tulxi",2
16644,14150,"шх. ТУЛХИБУЦ. ж. ТУЛХИБИЦ маленький баран, барашек; шх. а-лā wи тулхибуц тар де анȥемен хез ки́нет милые, пустите того годовалого барашка к тем овцам.","маленький баран, барашек","fm","m",1,"animal","buc",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"маленький баран, барашек","маленький баран, барашек; милые, пустите того годовалого барашка к тем овцам",,22029,20,"word","tulxibuc","tulxibuc tulxibic",2
16644,14150,"шх. ТУЛХИБУЦ. ж. ТУЛХИБИЦ маленький баран, барашек; шх. а-лā wи тулхибуц тар де анȥемен хез ки́нет милые, пустите того годовалого барашка к тем овцам.","маленький баран, барашек","fm","f",1,"animal","buc",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"маленький баран, барашек","маленький баран, барашек; милые, пустите того годовалого барашка к тем овцам",,22029,20,"word","tulxibic","tulxibuc tulxibic",2
16647,14153,"ТУМБА-ЖӢР, ТУМБА-Х̌ЕД ж. намогильный камень.","намогильный камень","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"намогильный камень","намогильный камень",,22032,20,"word","tumba-žīr","tumba-žīr tumba-x̌ed",2
16653,14158,"ТУМБĀ 1. м. подпорка; ш. пи диви́-йум зӯр δо́д-ат, йу тумбā wêх̌т (я) сильно толкнул дверь, и подпорка упала; 2. закрытый на подпорку (о двери); тумбā δ. (δāδ), тумбā ч. подставлять подпорку, подпирать дверь палкой; ш. диви тумбā δāδ, куд мā́-деδд подопри дверь палкой, чтобы собака не забежала.","закрытый на подпорку (о двери)","m","m",0,"adjective",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"подпорка; закрытый на подпорку (о двери)","закрытый на подпорку (о двери)",,22038,20,"word","tumbā","tumbā",2
16668,14172,"ТУНДАҶГИ, ТУНДĀҶГИ м. неровное место, склон, крутизна; ш. тундāҷги́-ва йу йат он пришел по склону.","неровное место, склон, крутизна","m","m",0,,"i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"неровное место, склон, крутизна","неровное место, склон, крутизна; он пришел по склону",,22052,20,"word","tundaǰgi","tundaǰgi tundāǰgi",2
16671,14174,"ТУНДИ2 м. неровное, покатое место; склон; б. дāδ wêбéн-ен бағер тар ди тунди вад эти снопы, наверное, находились на том склоне.","неровное, покатое место; склон","m","m",0,,"i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"неровное, покатое место; склон","неровное, покатое место; склон; эти снопы, наверное, находились на том склоне",,22055,20,"word","tundi","tundi",2
16674,14177,"ТУНД-РӮЙĀ м. склон, покатое место; б. ди тунд-рӯйā-м wаз х̌ац δод, то Лāлма́к-ец те покатые поля вплоть до Лалмака поливал я.","склон, покатое место","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"склон, покатое место","склон, покатое место; те покатые поля вплоть до Лалмака поливал я",,22058,20,"word","tund-rūyā","tund-rūyā",2
16676,14179,"ТУПАСТ, ж. ТАПАСТ с топотом, с шумом; ш. х̌ӯȥ андӯ́йд-ат йā рошт мӯн тапаст wêх̌т поднялся ветер, и то красное яблоко с шумом упало; б. чис ту пуц тупаст ар пагал на́-δед! смотри, как бы твой сын не загремел с крыши!","с топотом, с шумом","fm","m",1,"adjective",,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"с топотом, с шумом","с топотом, с шумом; поднялся ветер, и то красное яблоко с шумом упало; смотри, как бы твой сын не загремел с крыши!",,32619,28,"f","tupast","tapast tupast",2
16676,14179,"ТУПАСТ, ж. ТАПАСТ с топотом, с шумом; ш. х̌ӯȥ андӯ́йд-ат йā рошт мӯн тапаст wêх̌т поднялся ветер, и то красное яблоко с шумом упало; б. чис ту пуц тупаст ар пагал на́-δед! смотри, как бы твой сын не загремел с крыши!","с топотом, с шумом","fm","f",1,"adjective",,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"с топотом, с шумом","с топотом, с шумом; поднялся ветер, и то красное яблоко с шумом упало; смотри, как бы твой сын не загремел с крыши!",,32619,28,"f","tapast","tapast tupast",2
16696,14195,"ТУСБИ (мн. тусбийен) ж. четки; ш. wам йи дунā тусби́-га ца вири́йи, са́д-та мāδ сен если найдешь еще одну бусинку, их (в четках) станет сто (штук); б. wим сафегāл тусбийéн-ен зидах̌т четки старухи рассыпались; тусби гарδентоw перебирать четки.","четки","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"четки","четки; если найдешь еще одну бусинку, их (в четках) станет сто (штук); четки старухи рассыпались",,22078,20,"word","tusbi","tusbi",2
16700,14199,"ТУФДУ̊НАК ж. плевательница; ш. дам туфду̊нак зини вымой эту плевательницу.","плевательница","f","f",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"плевательница","плевательница; вымой эту плевательницу",,22084,20,"word","tufdůnak","tufdůnak",2
16702,14201,"ТУФЧ2 м. слюна; плевок; ш. ду̊нд шито йиди, ца ту́фи, ту туфч йāх ких̌т такой холод, что если сплюнешь, плевок твой замерзнет; ш. ди ху туфч зида вытри свои слюни.","слюна; плевок","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"слюна; плевок","слюна; плевок; такой холод, что если сплюнешь, плевок твой замерзнет; вытри свои слюни",,22086,20,"word","tufč","tufč",2
16707,14204,"ТУХМ м. род, потомство; потомок; ш. к-ид дев тухм расм, йи́-чӣз-аθ гāп на́й-ат, дāδ талwасā ки́нен эта привычка в роду у них, ничего особенного, но они волнуются; ш. тама ту́хм-анд ша́рδен тама сохт бачā-нд тьфу на ваш род, вы гадкие ребятишки; б. дā́δ-ен башāнд тухм, амдигар хотир чисен они от роду хорошие, заботятся друг о друге; б. дāδ ту́хм-ен wух̌йор у них в роду (все) ловкие; тухм пок! бран. чтоб сгинул!, чтоб пропал!; ш. о ту тухмик пок, ту ғиδадори́-йоц! пропади пропадом твой род, противный мальчишка!; тухм пок ч. уничтожать до основания, начисто; ш. wи мā́-лāкен бойад, ага най дам ца́н-ец-та йу ҷу̊ндор тухм пок ких̌т его не должны пускать, а то этим ружьем покончит с горными козлами; б. Абдурāму̊н-ху̊н дев х̌ай-ен тухм пок чӯд Абдурахмон-хон покончил с шахами.","род, потомство; потомок","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"род, потомство; потомок","род, потомство; потомок; эта привычка в роду у них, ничего особенного, но они волнуются; тьфу на ваш род, вы гадкие ребятишки; они от роду хорошие, заботятся друг о друге; у них в роду (все) ловкие",,22091,20,"word","tuxm","tuxm",2
